position,gsis_id,display_name,rookie_year,college_conference,draft_number,status,team_abbr,height,weight,college_name,years_of_experience,birth_date,team_seq,player_id,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fumbles_lost
WR,00-0036554,Nico Collins,2021.0,Big Ten Conference,89.0,ACT,HOU,76.0,222.0,Michigan,4,1999-03-19,,00-0036554,2022,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,37,66,481.0,2,0.0,0.0,775.0,143.0,21.0,-1.3270556627888639,0,7.873051314965189,1.919598623301934,3.2195781055179333,5.133102608815454,0.0,60.10000000000001,97.10000000000001,10,0.18591549295774648,0.3070522979397781,0.11635475996745322,0.5245150777884422,0.21339840283939662,0.2,0.21875,0.2169811320754717,0.20669920141969833,0.2107187222715173,1.3549295774647887,0.1354329390760991,0.0
WR,00-0036554,Nico Collins,2021.0,Big Ten Conference,89.0,ACT,HOU,76.0,222.0,Michigan,4,1999-03-19,,00-0036554,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,0.0,0.3455071428325027,0,80,109,1297.0,8,1.0,0.0,1186.0,549.0,53.0,71.10388174884807,1,17.283730107586596,3.408650363608477,4.450631713384702,8.228417744782007,0.0,180.4,260.4,15,0.21083172147001933,0.2674182638105975,0.3055091819699499,0.530182193253507,0.3248184322564488,0.32,0.28342245989304815,0.28773584905660377,0.3224092161282244,0.32385474580515905,2.508704061895551,0.19860882299103053,0.0
WR,00-0036554,Nico Collins,2021.0,Big Ten Conference,89.0,ACT,HOU,76.0,222.0,Michigan,4,1999-03-19,,00-0036554,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,99,1006.0,7,0.0,0.0,1083.0,365.0,48.0,42.83286833071891,0,11.821014610549446,2.944665756519161,4.1459262498369975,7.31914700966464,0.0,142.60000000000002,210.60000000000002,12,0.23798076923076922,0.33790951638065525,0.2707715133531157,0.627298766950678,0.3391773432231962,0.4666666666666667,0.3310344827586207,0.34375,0.40292200494493147,0.3646752079118903,2.418269230769231,0.21427699320336985,0.0
WR,00-0038519,Nikko Remigio,2023.0,Mountain West Conference,,ACT,KC,71.0,185.0,Fresno State,1,1999-11-04,,00-0038519,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,48.0,0,0.0,0.0,64.0,14.0,2.0,-0.4014542973600328,0,0.75,0.35294117647058826,0.5333333333333333,0.9027450980392157,0.0,4.800000000000001,6.800000000000001,1,0.35294117647058826,0.5333333333333333,0.2641509433962264,0.956078431372549,0.4897959183673469,,0.5,0.5,,,2.823529411764706,0.2573807721423164,0.0
TE,00-0028093,Niles Paul,2011.0,Big Ten Conference,155.0,ACT,SF,73.0,242.0,Nebraska,9,1989-08-09,1.0,00-0028093,2011,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,0.0,1.4307973901741207,0,2,5,25.0,0,0.0,0.0,49.0,1.0,2.0,1.3664672149461694,0,1.0416666666666667,0.12224418093983311,0.16031657712448671,0.29558787539689035,0.0,3.2,5.2,5,0.02512562814070352,0.02880658436213992,0.001718213058419244,0.06073370970076722,0.02092050209205021,0.0,0.03333333333333333,0.03125,0.010460251046025104,0.016736401673640166,0.12562814070351758,0.014325068870523417,0.0
TE,00-0028093,Niles Paul,2011.0,Big Ten Conference,155.0,ACT,SF,73.0,242.0,Nebraska,9,1989-08-09,1.0,00-0028093,2012,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,-1.3604448206863633,0,8,15,152.0,1,0.0,0.0,145.0,56.0,5.0,5.758111203991575,0,7.516377405965507,0.5503701309583662,0.5959930740740256,1.2427503482893674,0.0,21.1,29.1,10,0.0528169014084507,0.0588474025974026,0.058333333333333334,0.12630327419059814,0.06871609403254973,0.07692307692307693,0.047619047619047616,0.05084745762711865,0.07281958547781334,0.07035749061065517,0.5352112676056338,0.034244157311304105,0.0
TE,00-0028093,Niles Paul,2011.0,Big Ten Conference,155.0,ACT,SF,73.0,242.0,Nebraska,9,1989-08-09,1.0,00-0028093,2013,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,51.0,0,0.0,0.0,51.0,22.0,2.0,-0.21870728540822926,0,8.56578947368421,0.23117185309784133,0.15413614555215713,0.454653081533272,0.0,5.1,9.1,5,0.0392156862745098,0.029668411867364748,0.043824701195219126,0.0825582589056565,0.0412621359223301,0.0,0.03278688524590164,0.031746031746031744,0.02063106796116505,0.03300970873786408,0.25,0.023900824709775698,0.0
TE,00-0028093,Niles Paul,2011.0,Big Ten Conference,155.0,ACT,SF,73.0,242.0,Nebraska,9,1989-08-09,1.0,00-0028093,2014,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,39,52,507.0,1,1.0,1.0,406.0,258.0,20.0,17.975644974736497,0,33.98082443917717,1.4879470730392177,1.3382025906946038,3.168662423045049,0.0,54.7,93.7,15,0.09923664122137404,0.10170340681362726,0.10492069947132981,0.23021768728296288,0.11954727658571092,0.05555555555555555,0.11299435028248588,0.1076923076923077,0.08755141607063324,0.10674893237967985,0.9675572519083969,0.07225255235803954,1.0
TE,00-0028093,Niles Paul,2011.0,Big Ten Conference,155.0,ACT,SF,73.0,242.0,Nebraska,9,1989-08-09,1.0,00-0028093,2016,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,27.0,0,0.0,0.0,1.0,26.0,2.0,2.238449157914147,0,8.0,0.04836829836829837,0.001487988953170012,0.07359403981966656,0.0,2.7,4.7,2,0.023529411764705882,0.0011947431302270011,0.09665427509293681,0.036249912151240425,0.0406015037593985,0.0,0.06666666666666667,0.0625,0.02030075187969925,0.0324812030075188,0.3176470588235294,0.023701462430660614,0.0
TE,00-0028093,Niles Paul,2011.0,Big Ten Conference,155.0,ACT,SF,73.0,242.0,Nebraska,9,1989-08-09,1.0,00-0028093,2017,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,0,0.0,0.0,1.0,1.3005522509338334,0,13,19,94.0,0,0.0,0.0,112.0,31.0,4.0,1.2060849688132294,0,7.37168458781362,0.6002733502733503,0.41444505518938396,1.1905215640425941,0.0,9.8,22.8,11,0.05307262569832402,0.03925692253767964,0.020960108181203516,0.11101447657762975,0.03313359182234755,0.0,0.03125,0.026490066225165563,0.016566795911173774,0.02650687345787804,0.26256983240223464,0.024112185113898347,0.0
TE,00-0028093,Niles Paul,2011.0,Big Ten Conference,155.0,ACT,SF,73.0,242.0,Nebraska,9,1989-08-09,1.0,00-0028093,2018,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-3.0,0,0.0,0.0,0.0,-1.3605218860320747,0,10,13,98.0,0,0.0,0.0,107.0,32.0,5.0,1.8980766391032375,0,3.9139333152615885,0.25320286558422883,0.27202262294641,0.5702201344388302,0.0,9.5,19.5,5,0.06403940886699508,0.06520414381474711,0.042723631508678236,0.14822242835229033,0.06451612903225806,0.0,0.0641025641025641,0.05747126436781609,0.03225806451612903,0.05161290322580645,0.4827586206896552,0.0418490857584342,0.0
WR,00-0033591,Noah Brown,2017.0,Big Ten Conference,239.0,ACT,WAS,74.0,225.0,Ohio State,8,1996-01-06,1.0,00-0033591,2017,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,9,33.0,0,0.0,0.0,59.0,22.0,3.0,-2.998299908475019,0,1.0,0.3291287319750318,0.30137400872384373,0.7046549040692384,0.0,3.3000000000000003,7.300000000000001,7,0.046632124352331605,0.03762755102040816,0.03963963963963964,0.10005022734482394,0.024737631184407798,0.0,0.05,0.04411764705882353,0.012368815592203899,0.01979010494752624,0.17098445595854922,0.014468051371491994,0.0
WR,00-0033591,Noah Brown,2017.0,Big Ten Conference,239.0,ACT,WAS,74.0,225.0,Ohio State,8,1996-01-06,1.0,00-0033591,2018,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,54.0,0,0.0,0.0,75.0,20.0,2.0,1.8283106333692558,0,5.78961038961039,0.25611780764740055,0.35530008700748444,0.63288677237634,0.0,5.4,10.4,5,0.04790419161676647,0.06313131313131314,0.030721966205837174,0.12236133793020022,0.04179566563467492,0.0,0.03278688524590164,0.028985507246376812,0.02089783281733746,0.03343653250773994,0.32335329341317365,0.023282887077997673,0.0
WR,00-0033591,Noah Brown,2017.0,Big Ten Conference,239.0,ACT,WAS,74.0,225.0,Ohio State,8,1996-01-06,1.0,00-0033591,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.18137425696477294,0,14,24,154.0,0,0.0,0.0,247.0,47.0,6.0,6.376197339218726,0,6.661656455552274,0.5763848299648339,0.8574907465562059,1.464820767536595,0.0,15.8,29.8,9,0.05896805896805897,0.0810101672679567,0.03552532123960695,0.15326022226645383,0.05511811023622047,0.0,0.041379310344827586,0.037037037037037035,0.027559055118110236,0.04409448818897638,0.3783783783783784,0.03130054828477197,0.0
WR,00-0033591,Noah Brown,2017.0,Big Ten Conference,239.0,ACT,WAS,74.0,225.0,Ohio State,8,1996-01-06,1.0,00-0033591,2021,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,25,184.0,0,0.0,0.0,227.0,68.0,6.0,0.19712335924850777,0,10.520300267108778,0.6246492796007215,0.6675379822194146,1.4042505069546725,0.0,18.400000000000002,34.4,9,0.07042253521126761,0.073296738779464,0.05501618122977346,0.16427119384047262,0.06703096539162114,0.0,0.04580152671755725,0.040268456375838924,0.03351548269581057,0.05362477231329691,0.5183098591549296,0.0361800588977703,0.0
WR,00-0033591,Noah Brown,2017.0,Big Ten Conference,239.0,ACT,WAS,74.0,225.0,Ohio State,8,1996-01-06,1.0,00-0033591,2022,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,43,74,555.0,3,1.0,1.0,800.0,128.0,25.0,-2.5797449333169062,0,12.18448534591861,2.335821584480121,3.086830675440398,5.66451384952846,0.0,71.5,114.5,15,0.14829659318637275,0.2035105571101501,0.08596373404969779,0.3852533354676792,0.16323529411764706,0.125,0.15060240963855423,0.14736842105263157,0.14411764705882352,0.15558823529411764,1.1122244488977955,0.08849215549887936,1.0
WR,00-0033591,Noah Brown,2017.0,Big Ten Conference,239.0,ACT,WAS,74.0,225.0,Ohio State,8,1996-01-06,1.0,00-0033591,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,-1.1092690661523945,0,33,55,567.0,2,0.0,0.0,658.0,223.0,24.0,21.82116976229356,0,6.960359495576887,1.6658509978404872,2.2204296841636904,4.053077275675314,0.0,68.60000000000001,101.60000000000001,10,0.15759312320916904,0.2222222222222222,0.2014453477868112,0.41416746259153137,0.23171230077646096,0.15384615384615385,0.20168067226890757,0.19696969696969696,0.19277922731130742,0.21613907139039956,1.6246418338108883,0.1246656359665268,0.0
WR,00-0033591,Noah Brown,2017.0,Big Ten Conference,239.0,ACT,WAS,74.0,225.0,Ohio State,8,1996-01-06,1.0,00-0033591,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,56,453.0,1,0.0,0.0,637.0,83.0,21.0,12.031629731719002,0,9.12873745636588,1.913101676540002,3.060719150173586,5.012155919931513,0.0,51.300000000000004,86.30000000000001,11,0.16666666666666666,0.25936482084690554,0.0687655343827672,0.45749185667752446,0.1740968485780169,0.0625,0.16279069767441862,0.15172413793103448,0.11829842428900846,0.15177747886241355,1.3482142857142858,0.0836256516599159,0.0
TE,00-0035644,Noah Fant,2019.0,Big Ten Conference,20.0,ACT,SEA,76.0,249.0,Iowa,6,1997-11-20,1.0,00-0035644,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,-12.0,0,0.0,0.0,0.0,-4.670491266064346,0,40,66,562.0,3,1.0,1.0,503.0,330.0,23.0,-0.39798713933685903,0,18.147258287185693,2.2472507813961853,2.230968032500957,4.932553794844948,0.0,71.0,111.0,16,0.13095238095238096,0.14281658148779103,0.19400352733686066,0.3106818366188043,0.1652455160246986,0.1875,0.1419753086419753,0.14606741573033707,0.1763727580123493,0.1696964128197589,1.1150793650793651,0.09632573719561935,1.0
TE,00-0035644,Noah Fant,2019.0,Big Ten Conference,20.0,ACT,SEA,76.0,249.0,Iowa,6,1997-11-20,1.0,00-0035644,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,62,93,673.0,3,0.0,0.0,626.0,377.0,34.0,10.546787657826208,1,24.246660034882623,2.818775661699468,2.355035437565797,5.87668829884526,0.0,87.3,149.3,14,0.18415841584158416,0.14020156774916012,0.26605504587155965,0.38839887796170436,0.21004993757802748,0.17647058823529413,0.21794871794871795,0.2138728323699422,0.19326026290666082,0.20333406770948084,1.3326732673267327,0.13532621503544043,0.0
TE,00-0035644,Noah Fant,2019.0,Big Ten Conference,20.0,ACT,SEA,76.0,249.0,Iowa,6,1997-11-20,1.0,00-0035644,2021,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,90,670.0,4,0.0,0.0,540.0,319.0,29.0,16.182971487362124,0,21.42884192447215,2.8559201852648144,2.168119136346052,5.801563673339458,0.0,91.0,159.0,16,0.17543859649122806,0.1247977813727756,0.19949968730456535,0.3629961198350626,0.18574993069032436,0.21052631578947367,0.17058823529411765,0.1746031746031746,0.19813812323989902,0.19070520771015423,1.3060428849902534,0.125644024401808,0.0
TE,00-0035644,Noah Fant,2019.0,Big Ten Conference,20.0,ACT,SEA,76.0,249.0,Iowa,6,1997-11-20,1.0,00-0035644,2022,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,63,486.0,4,0.0,0.0,406.0,221.0,24.0,19.090364106526934,0,38.1537314835702,1.98585895404374,1.9761504371142276,4.362093737045569,0.0,72.60000000000001,122.6,17,0.1099476439790576,0.0940032414910859,0.12415730337078652,0.24012405916145513,0.11349836524988323,0.13333333333333333,0.11650485436893204,0.11864406779661017,0.12341584929160829,0.11746535886657326,0.8481675392670157,0.07967868562664102,0.0
TE,00-0035644,Noah Fant,2019.0,Big Ten Conference,20.0,ACT,SEA,76.0,249.0,Iowa,6,1997-11-20,1.0,00-0035644,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,32,43,414.0,0,0.0,0.0,298.0,177.0,16.0,11.724469571432564,0,21.99516726803617,1.2904131771428036,1.2327554690821856,2.798548594071735,0.0,41.400000000000006,73.4,14,0.088659793814433,0.08298524087997772,0.100169779286927,0.19937788342563167,0.11376751854905194,0.0,0.1,0.0898876404494382,0.05688375927452597,0.09101401483924156,0.8536082474226804,0.06255539646826208,0.0
TE,00-0035644,Noah Fant,2019.0,Big Ten Conference,20.0,ACT,SEA,76.0,249.0,Iowa,6,1997-11-20,1.0,00-0035644,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,48,64,500.0,1,0.0,0.0,339.0,277.0,25.0,6.513732459180895,0,15.919625507860802,2.036270453594131,1.4116502623069724,4.042560864006077,0.0,56.0,104.0,14,0.12903225806451613,0.1029143897996357,0.15329275041505258,0.27587989893648274,0.1412030499858797,0.058823529411764705,0.14285714285714285,0.13541666666666666,0.1000132896988222,0.12472714587105671,1.0080645161290323,0.0858340761282229,0.0
TE,00-0036637,Noah Gray,2021.0,Atlantic Coast Conference,162.0,ACT,KC,76.0,240.0,Duke,4,1999-04-30,,00-0036637,2021,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,36.0,1,0.0,0.0,23.0,18.0,2.0,-0.03670596570009366,0,6.699999999999999,0.27034697891695864,0.10044588931871778,0.4758325908985404,0.0,9.6,16.6,7,0.03597122302158273,0.010752688172043012,0.016901408450704224,0.06255898507000851,0.017777777777777778,0.05555555555555555,0.018018018018018018,0.023255813953488372,0.03666666666666667,0.025333333333333333,0.12949640287769784,0.021671018276762405,0.0
TE,00-0036637,Noah Gray,2021.0,Atlantic Coast Conference,162.0,ACT,KC,76.0,240.0,Duke,4,1999-04-30,,00-0036637,2022,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,1.4546351197932381,0,28,34,299.0,1,0.0,0.0,170.0,182.0,14.0,12.984352169005433,0,37.922771672771674,0.9398099818819453,0.5835243625927611,1.8181820266378506,0.0,42.0,70.0,17,0.05222734254992319,0.03607809847198642,0.06431095406360424,0.10720349260247392,0.056952380952380956,0.024390243902439025,0.051470588235294115,0.04792332268370607,0.04067131242740999,0.05043995354239257,0.4592933947772657,0.037654653039268425,0.0
TE,00-0036637,Noah Gray,2021.0,Atlantic Coast Conference,162.0,ACT,KC,76.0,240.0,Duke,4,1999-04-30,,00-0036637,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-2.7568004212225787,0,28,41,305.0,2,0.0,0.0,270.0,140.0,16.0,5.184102260309757,0,22.952716484295433,1.2127688723830439,1.2506485361786157,2.694607283899597,0.0,42.6,70.6,16,0.06925675675675676,0.07086614173228346,0.05551149881046788,0.1605780485209619,0.07417315175097276,0.07407407407407407,0.07920792079207921,0.07860262008733625,0.07412361291252342,0.07415333621559303,0.5152027027027027,0.050004249652945004,0.0
TE,00-0036637,Noah Gray,2021.0,Atlantic Coast Conference,162.0,ACT,KC,76.0,240.0,Duke,4,1999-04-30,,00-0036637,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-4.0,0,0.0,0.0,0.0,-1.4838600812945515,0,40,49,437.0,5,0.0,0.0,309.0,210.0,25.0,23.17624328713282,0,18.791622678878056,1.4736033145296712,1.3032638177706002,3.122689644233927,0.0,73.3,113.3,16,0.08521739130434783,0.08346839546191248,0.09379187137114783,0.19460080332605173,0.11219512195121951,0.20833333333333334,0.1179245283018868,0.1271186440677966,0.16026422764227644,0.1314227642276423,0.76,0.08073250676927461,0.0
TE,00-0036005,Noah Togiai,2020.0,Pacific Twelve Conference,,ACT,PHI,76.0,246.0,Oregon State,2,1997-07-06,,00-0036005,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-1.1779868234880269,0,0.0,0.04,0.02097902097902098,0.07468531468531468,0.0,0.0,0.0,1,0.04,0.02097902097902098,0.0,0.07678321678321678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TE,00-0036005,Noah Togiai,2020.0,Pacific Twelve Conference,,ACT,PHI,76.0,246.0,Oregon State,2,1997-07-06,,00-0036005,2022,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.6405635392293334,0,0.0,0.034482758620689655,0.031007751937984496,0.07342956428762362,0.0,0.0,0.0,1,0.03125,0.03076923076923077,0.0,0.07149038461538462,0.0,,0.0,0.0,,,0.0,0.0,0.0
TE,00-0033879,O.J. Howard,2017.0,Southeastern Conference,19.0,ACT,LV,78.0,250.0,Alabama,4,1994-11-18,1.0,00-0033879,2017,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,39,432.0,6,3.0,2.0,456.0,152.0,19.0,17.010067907744087,0,23.913386659768857,1.043666805572578,1.28621331718193,2.465849530386218,0.0,75.2,101.2,13,0.07910750507099391,0.09317531671434409,0.11550151975683891,0.19320151097796617,0.11707317073170732,0.2608695652173913,0.095,0.11210762331838565,0.1889713679745493,0.14583244962884412,0.8762677484787018,0.08569009314140559,2.0
TE,00-0033879,O.J. Howard,2017.0,Southeastern Conference,19.0,ACT,LV,78.0,250.0,Alabama,4,1994-11-18,1.0,00-0033879,2018,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,48,565.0,5,0.0,0.0,567.0,209.0,28.0,25.56503975882703,0,10.576993129349049,1.1464536020248473,1.3047358765880752,2.6329955166489234,0.0,86.5,120.5,10,0.11678832116788321,0.128951557880373,0.16613672496025436,0.27834372805612323,0.15082754938601176,0.2,0.14893617021276595,0.15492957746478872,0.1754137746930059,0.16066203950880942,1.3746958637469586,0.10645440571055002,0.0
TE,00-0033879,O.J. Howard,2017.0,Southeastern Conference,19.0,ACT,LV,78.0,250.0,Alabama,4,1994-11-18,1.0,00-0033879,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,53,459.0,1,1.0,1.0,528.0,150.0,23.0,9.385090333558821,0,16.600394485063386,1.3496510518407445,1.2493226226873229,2.8990024136422425,0.0,49.900000000000006,83.9,12,0.10728744939271255,0.1051792828685259,0.09416195856873823,0.24507460038388956,0.11244487996080353,0.038461538461538464,0.12041884816753927,0.11059907834101383,0.07545320921117099,0.09764821166095053,0.9291497975708503,0.06666772614582671,1.0
TE,00-0033879,O.J. Howard,2017.0,Southeastern Conference,19.0,ACT,LV,78.0,250.0,Alabama,4,1994-11-18,1.0,00-0033879,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,19,146.0,2,0.0,0.0,226.0,17.0,8.0,3.927629019250162,0,2.558463298715015,0.5066293183940243,0.6980182847091174,1.2485567768874186,0.0,26.6,37.6,4,0.12258064516129032,0.1778127458693942,0.04047619047619048,0.32612116443745087,0.13012477718360071,0.18181818181818182,0.1509433962264151,0.15625,0.15597147950089127,0.14046345811051694,0.9419354838709677,0.089272994919037,0.0
TE,00-0033879,O.J. Howard,2017.0,Southeastern Conference,19.0,ACT,LV,78.0,250.0,Alabama,4,1994-11-18,1.0,00-0033879,2021,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,21,135.0,1,0.0,0.0,136.0,83.0,10.0,3.820306091011582,0,10.262558791123874,0.5006447368470817,0.39851233699811356,1.0299257411693021,0.0,19.5,33.5,9,0.05303030303030303,0.04124962086745526,0.059755219582433405,0.11254515123941874,0.0472193074501574,0.043478260869565216,0.06711409395973154,0.06395348837209303,0.04534878415986131,0.04647109813403896,0.3409090909090909,0.033012732074579214,0.0
TE,00-0033879,O.J. Howard,2017.0,Southeastern Conference,19.0,ACT,LV,78.0,250.0,Alabama,4,1994-11-18,1.0,00-0033879,2022,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,23,145.0,2,0.0,0.0,253.0,60.0,6.0,-2.043023224404952,0,8.469605213626952,0.7156302054540594,1.1075203140071963,1.8487095279861265,0.0,26.5,36.5,11,0.06199460916442048,0.09380793474230627,0.0495458298926507,0.16803826154047574,0.06393298059964726,0.2,0.0625,0.07547169811320754,0.13196649029982363,0.09114638447971782,0.3908355795148248,0.04956410743868988,0.0
WR,00-0035208,Olamide Zaccheaus,2019.0,Atlantic Coast Conference,,ACT,CHI,68.0,193.0,Virginia,6,1997-07-23,1.0,00-0035208,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,115.0,1,0.0,0.0,69.0,63.0,2.0,7.170720484224148,0,3.6933333333333334,0.12745939144360557,0.22439297301623456,0.3482641682767726,1.0,23.5,26.5,4,0.028735632183908046,0.05609756097560976,0.13938053097345132,0.08798149705634989,0.10017421602787456,0.14285714285714285,0.03076923076923077,0.041666666666666664,0.12151567944250871,0.10871080139372823,0.6609195402298851,0.06639607135698537,0.0
WR,00-0035208,Olamide Zaccheaus,2019.0,Atlantic Coast Conference,,ACT,CHI,68.0,193.0,Virginia,6,1997-07-23,1.0,00-0035208,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.8025359364692122,0,20,32,274.0,1,0.0,0.0,440.0,63.0,16.0,12.340582720455858,0,5.144566558236509,0.866702930944417,1.3405056511760005,2.2384083522398255,0.0,33.4,53.400000000000006,9,0.09302325581395349,0.1484480431848853,0.07062780269058296,0.2582933182688385,0.11266447368421052,0.06666666666666667,0.125,0.11888111888111888,0.0896655701754386,0.10346491228070176,0.7965116279069767,0.06319676205353973,0.0
